Date,carat,depth,table,price,x,y,z,cut,color,clarity
28-01-14,0.9,63.4,60,3105,6.08,6.03,3.84,Very Good,H,SI2
29-01-14,0.72,62.4,55,3105,5.78,5.75,3.6,Ideal,F,VS1
30-01-14,0.9,59.6,59,3105,6.38,6.24,3.76,Premium,H,SI2
31-01-14,0.9,64.1,58,3105,6.05,6.02,3.87,Good,H,SI2
03-02-14,0.72,61.6,59,3105,5.78,5.72,3.54,Premium,F,VVS2
04-02-14,0.79,62.1,54,3107,5.92,5.96,3.69,Ideal,E,SI1
05-02-14,0.79,63.2,56,3107,5.83,5.91,3.71,Good,E,SI1
06-02-14,0.7,63.4,56,3107,5.6,5.63,3.56,Very Good,E,VS1
07-02-14,0.7,62.2,58,3107,5.62,5.69,3.52,Ideal,E,VS1
10-02-14,0.7,60.4,63,3107,5.73,5.76,3.47,Good,D,VS1
11-02-14,0.32,63.2,56,561,4.35,4.38,2.76,Good,E,SI1
12-02-14,0.32,61.5,56,561,4.4,4.42,2.71,Ideal,I,VVS2
13-02-14,0.32,61.3,55,561,4.41,4.43,2.71,Ideal,H,VS1
14-02-14,0.32,61,59,561,4.42,4.46,2.71,Premium,G,VS2
18-02-14,0.32,61.3,60,561,4.33,4.38,2.67,Premium,H,VS1
19-02-14,0.32,62.3,60,561,4.37,4.4,2.73,Premium,G,VS2
20-02-14,0.32,62.6,54,561,4.37,4.41,2.75,Ideal,I,VVS2
21-02-14,0.32,61.6,56,561,4.39,4.41,2.71,Very Good,E,SI1
24-02-14,0.32,61.8,57,561,4.38,4.42,2.72,Ideal,G,VS2
25-02-14,0.32,62.4,59,561,4.33,4.36,2.71,Very Good,G,VS2
26-02-14,0.32,63.1,56,561,4.36,4.39,2.76,Good,E,SI1
27-02-14,0.32,61.7,61,561,4.38,4.43,2.72,Very Good,H,VS1
28-02-14,0.32,62,58,561,4.33,4.38,2.7,Premium,G,VS2
03-03-14,0.32,62.6,59,561,4.33,4.36,2.72,Premium,G,VS2
04-03-14,0.32,62.8,57,561,4.34,4.39,2.74,Very Good,E,SI1
05-03-14,0.32,62.6,60,561,4.33,4.36,2.72,Premium,G,VS2
06-03-14,0.32,60.5,59,561,4.41,4.42,2.67,Very Good,H,VS1
07-03-14,0.32,62.2,57,561,4.38,4.43,2.74,Very Good,E,SI1
10-03-14,0.32,60.6,60,561,4.4,4.44,2.68,Premium,H,VS1
11-03-14,0.32,60.3,57,561,4.43,4.46,2.68,Ideal,G,VS2
12-03-14,0.32,60.5,58,561,4.4,4.42,2.67,Very Good,E,VS2
13-03-14,0.32,62.9,54,561,4.37,4.41,2.76,Very Good,H,VS1
14-03-14,0.32,60.2,60,561,4.39,4.44,2.66,Premium,E,SI1
17-03-14,0.32,62.1,60,561,4.34,4.39,2.71,Premium,G,VS2
18-03-14,0.32,61.9,59,561,4.35,4.38,2.7,Premium,I,VVS2
19-03-14,0.32,62.4,58,561,4.35,4.4,2.73,Premium,H,VS1
20-03-14,0.32,61.5,58,561,4.35,4.4,2.69,Premium,G,VS2
21-03-14,0.32,61.9,56,561,4.39,4.43,2.73,Ideal,E,SI1
24-03-14,0.32,61.5,60,561,4.4,4.42,2.71,Premium,G,VS2
25-03-14,0.32,61.9,59,561,4.36,4.39,2.71,Premium,E,SI1
26-03-14,0.76,63,59,3107,5.79,5.76,3.64,Premium,E,VS2
27-03-14,0.9,62.4,65,3107,6.12,6.09,3.81,Good,I,VS2
28-03-14,0.9,63.3,59,3107,6.12,6.07,3.86,Very Good,G,SI2
31-03-14,0.76,60.3,60,3107,5.97,5.94,3.59,Premium,E,VS2
01-04-14,0.81,61.7,58,3107,5.98,5.95,3.68,Premium,H,VS1
02-04-14,0.77,61.5,56,3108,5.89,5.95,3.64,Ideal,F,SI1
03-04-14,0.74,62.4,59,3108,5.77,5.73,3.59,Premium,E,VS2
04-04-14,0.75,59.9,61,3108,5.97,5.91,3.56,Premium,E,VS2
07-04-14,0.7,62,60,3109,5.61,5.64,3.49,Very Good,E,VS1
08-04-14,0.7,61.9,59,3109,5.67,5.6,3.49,Premium,F,VVS1
09-04-14,0.81,62.4,57,3109,5.92,5.97,3.71,Ideal,E,SI1
10-04-14,1.01,63.2,58,3110,6.33,6.39,4.02,Good,H,I1
11-04-14,0.76,61,58,3111,5.88,5.93,3.6,Very Good,E,VS2
14-04-14,1.01,64.1,56,3111,6.37,6.3,4.06,Good,H,SI2
15-04-14,0.8,63.1,58,3111,5.89,5.96,3.74,Ideal,H,VS1
16-04-14,0.68,57.3,60,3112,5.83,5.89,3.36,Very Good,F,VVS2
17-04-14,0.91,61.6,58,3112,6.23,6.28,3.85,Very Good,J,VS2
21-04-14,0.79,61.4,59,3112,5.89,5.96,3.64,Premium,D,SI1
22-04-14,0.71,59.8,58,3112,5.78,5.82,3.47,Very Good,E,VS1
23-04-14,0.71,63,57,3112,5.63,5.7,3.57,Very Good,H,IF
24-04-14,0.71,61.6,57,3112,5.71,5.79,3.54,Ideal,E,VS2
25-04-14,0.71,61.2,58,3113,5.68,5.72,3.49,Very Good,G,VVS2
28-04-14,0.78,62.6,58,3113,5.81,5.89,3.66,Very Good,G,VS2
29-04-14,0.82,61.3,57,3113,6.02,6.07,3.7,Ideal,I,VS1
30-04-14,0.9,60.4,61,3114,6.14,6.22,3.73,Good,H,SI2
01-05-14,0.9,60.1,60,3114,6.22,6.32,3.77,Very Good,G,SI2
02-05-14,0.76,61.7,55,3114,5.86,5.91,3.63,Ideal,G,VS2
05-05-14,0.77,62.1,56,3114,5.85,5.88,3.64,Ideal,G,VS2
06-05-14,0.9,64.3,58,3114,5.97,6.03,3.86,Good,H,SI2
07-05-14,0.93,61,54,3114,6.35,6.32,3.87,Ideal,G,SI2
08-05-14,0.86,63.8,56,3115,6.02,6.05,3.85,Very Good,H,SI1
09-05-14,0.7,60.3,60,3115,5.69,5.75,3.45,Good,E,VS2
12-05-14,0.9,64.3,60,3115,6,6.1,3.89,Good,H,SI2
13-05-14,0.84,59,59,3115,6.18,6.13,3.63,Premium,F,SI1
14-05-14,0.8,63.3,55,3116,5.87,5.92,3.73,Good,F,VS1
15-05-14,0.9,63.3,57,3116,6.08,6.14,3.87,Good,F,SI2
16-05-14,0.9,63.2,59,3116,6.06,6.13,3.85,Good,F,SI2
19-05-14,0.71,61.2,56,3116,5.77,5.79,3.54,Ideal,F,VS2
20-05-14,0.92,64.9,58,3117,6.1,6.04,3.94,Fair,F,SI1
21-05-14,1.08,61.7,59,3118,6.54,6.59,4.05,Premium,H,I1
22-05-14,0.85,60.4,56,3118,6.26,6.17,3.75,Ideal,G,SI1
23-05-14,0.83,63.1,58,3118,5.98,5.94,3.76,Very Good,F,SI1
27-05-14,1.16,68.2,55,3118,6.47,6.37,4.38,Fair,H,SI2
28-05-14,0.87,61.7,57,3118,6.14,6.09,3.77,Ideal,H,VS2
29-05-14,0.9,61.9,59,3119,6.14,6.2,3.82,Very Good,J,VS2
30-05-14,0.7,61.9,55,3119,5.7,5.74,3.54,Ideal,F,SI1
02-06-14,0.7,61.2,55,3119,5.74,5.76,3.52,Ideal,F,SI1
03-06-14,1.02,62.3,58,3119,6.42,6.37,3.98,Premium,J,SI2
04-06-14,1.02,65,59,3119,6.34,6.24,4.08,Fair,J,SI2
05-06-14,0.91,64.5,60,3119,6.04,5.96,3.87,Fair,E,SI2
06-06-14,0.75,62,56,3120,5.82,5.85,3.62,Ideal,E,VS2
09-06-14,0.9,63.2,56,3120,6.15,6.12,3.88,Very Good,I,SI1
10-06-14,0.77,62.4,54,3121,5.93,5.89,3.69,Ideal,G,VS1
11-06-14,0.76,60.3,60.7,3121,5.86,5.9,3.55,Good,G,VS1
12-06-14,0.9,61.8,58,3121,6.26,6.2,3.85,Premium,I,SI1
13-06-14,0.9,63.5,59,3121,6.1,6.05,3.86,Very Good,I,SI1
16-06-14,0.9,62.1,59,3121,6.19,6.15,3.83,Premium,I,SI1
17-06-14,0.86,62.1,57,3121,6.1,6.07,3.78,Ideal,I,VS2
18-06-14,0.71,60,56,3122,5.85,5.78,3.49,Very Good,E,SI1
19-06-14,0.72,61.7,56,3122,5.74,5.77,3.56,Ideal,H,VS2
20-06-14,0.72,60.1,56,3122,5.85,5.88,3.52,Ideal,H,VS2
23-06-14,0.92,57.4,65,3122,6.42,6.48,3.7,Good,I,SI1
24-06-14,0.9,64.2,56,3123,6.04,6.11,3.9,Very Good,G,SI2
25-06-14,0.7,62.3,57,3123,5.61,5.65,3.51,Ideal,G,VVS1
26-06-14,0.71,61.8,56.2,3123,5.7,5.75,3.53,Ideal,F,VS2
27-06-14,0.71,60.9,56.6,3123,5.75,5.79,3.52,Ideal,G,VS1
30-06-14,0.71,61.8,56.1,3123,5.72,5.74,3.54,Ideal,G,VS1
01-07-14,0.82,60.7,57,3123,6.07,6.06,3.68,Ideal,G,SI1
02-07-14,0.77,62.8,59,3124,5.81,5.84,3.66,Very Good,G,VS2
03-07-14,0.72,61.4,56,3124,5.79,5.77,3.55,Ideal,H,VVS1
07-07-14,0.84,62.1,58,3125,6.02,6.09,3.76,Very Good,E,SI2
08-07-14,0.83,61.3,57,3125,6.02,6.05,3.7,Ideal,E,SI2
09-07-14,0.94,57.9,61,3125,6.48,6.43,3.74,Good,D,SI2
10-07-14,0.9,60.5,64,3125,6.18,6.11,3.72,Good,H,SI1
11-07-14,0.52,61.8,55,3125,5.2,5.19,3.21,Ideal,E,VVS1
14-07-14,0.93,61.1,59,3125,6.34,6.32,3.87,Premium,J,VS2
15-07-14,0.57,62.8,56,3126,5.27,5.31,3.32,Very Good,D,VVS1
16-07-14,0.72,61.2,57,3126,5.72,5.81,3.53,Ideal,G,VVS2
17-07-14,0.57,61.6,56,3126,5.33,5.35,3.29,Ideal,D,VVS1
18-07-14,1.13,63.4,58,3127,6.58,6.61,4.18,Good,G,I1
21-07-14,0.7,61.6,57,3127,5.69,5.73,3.52,Very Good,G,VS1
22-07-14,0.7,61.9,57,3127,5.68,5.71,3.53,Very Good,G,VS1
23-07-14,0.73,62.2,55,3127,5.77,5.74,3.58,Ideal,G,VVS2
24-07-14,0.73,61.9,56,3127,5.81,5.75,3.58,Ideal,G,VVS2
25-07-14,0.73,61.9,57,3127,5.79,5.75,3.57,Premium,E,VS2
28-07-14,0.71,61.1,57,3128,5.75,5.77,3.52,Ideal,E,SI1
29-07-14,0.7,61.5,56,3129,5.7,5.74,3.52,Ideal,D,VS2
30-07-14,0.75,63.2,57,3129,5.78,5.74,3.64,Very Good,F,VS1
31-07-14,0.75,62.6,55,3129,5.72,5.79,3.6,Ideal,E,SI2
01-08-14,0.97,64.3,58,3129,6.25,6.22,4.01,Good,J,VS2
04-08-14,0.74,61.3,57,3130,5.82,5.85,3.57,Ideal,I,VVS2
05-08-14,0.74,60.6,55,3130,5.87,5.93,3.57,Ideal,G,SI1
06-08-14,0.74,61.9,55,3130,5.8,5.83,3.6,Ideal,G,SI1
07-08-14,0.74,61.3,57,3130,5.81,5.83,3.57,Ideal,G,SI1
08-08-14,0.7,61.2,60,3131,5.73,5.77,3.52,Very Good,D,VS2
11-08-14,0.71,60.3,62,3131,5.69,5.76,3.45,Very Good,D,VS2
12-08-14,0.82,62.6,55,3131,5.94,5.98,3.73,Ideal,E,SI2
13-08-14,0.72,61.6,55,3133,5.76,5.8,3.56,Ideal,H,VS1
14-08-14,0.82,61.8,55,3133,6.02,6.05,3.73,Ideal,G,SI1
15-08-14,0.74,60,57,3133,5.94,5.89,3.55,Premium,E,VS1
18-08-14,0.94,63.8,60,3134,6.14,6.21,3.94,Good,I,SI2
19-08-14,0.71,61.2,56,3135,5.76,5.78,3.53,Ideal,D,VS2
20-08-14,0.71,60.4,57,3135,5.77,5.82,3.5,Ideal,D,VS2
21-08-14,0.73,62.9,56,3135,5.71,5.77,3.61,Ideal,F,VS1
22-08-14,0.8,63.1,57,3135,5.94,5.89,3.73,Very Good,D,VS2
25-08-14,0.81,60.7,58,3135,6.07,5.99,3.66,Premium,D,SI1
26-08-14,0.7,62.6,59,3136,5.66,5.62,3.53,Premium,F,VVS2
27-08-14,1,66.6,59,3136,6.07,6.01,4.02,Fair,E,SI2
28-08-14,0.8,59.6,59,3136,6.09,6,3.6,Premium,G,VS2
29-08-14,0.75,60.2,57,3136,5.93,5.9,3.56,Ideal,E,VS2
02-09-14,1,62.3,58,3136,6.38,6.33,3.96,Premium,E,I1
03-09-14,0.71,62.2,55,3136,5.74,5.71,3.56,Ideal,D,VS1
04-09-14,1,67,53,3136,6.19,6.13,4.13,Fair,E,SI2
05-09-14,1,67,53,3136,6.19,6.13,4.13,Fair,E,SI2
08-09-14,1,62.5,59,3136,6.41,6.33,3.98,Premium,G,SI2
09-09-14,1,61.3,57,3136,6.44,6.41,3.94,Ideal,H,I1
10-09-14,0.8,61,56,3137,5.98,6.05,3.67,Ideal,F,SI1
11-09-14,0.72,61.4,58,3137,5.75,5.78,3.54,Premium,H,VVS1
12-09-14,0.71,61.1,56,3137,5.78,5.81,3.53,Ideal,H,VVS1
15-09-14,0.71,62.3,56,3137,5.68,5.72,3.55,Ideal,D,VS2
16-09-14,1.01,62,63,3137,6.34,6.25,3.9,Very Good,G,SI1
17-09-14,0.79,63.3,56.3,3138,5.85,5.88,3.71,Very Good,E,SI1
18-09-14,0.74,61.5,59,3138,5.76,5.82,3.56,Very Good,D,SI1
19-09-14,0.72,63.1,59,3139,5.67,5.7,3.59,Very Good,D,VS2
22-09-14,0.9,60.7,61,3139,6.16,6.22,3.76,Very Good,E,SI2
23-09-14,0.9,64.1,57,3139,6.07,6.09,3.9,Good,E,SI2
24-09-14,0.9,63.4,62,3139,6,6.02,3.81,Good,E,SI2
25-09-14,0.9,59.5,61,3139,6.24,6.3,3.73,Very Good,E,SI2
26-09-14,0.72,62.4,57,3139,5.71,5.76,3.58,Ideal,G,VVS2
29-09-14,0.54,61.4,58,3139,5.28,5.25,3.23,Ideal,D,VVS1
30-09-14,0.73,61.1,57,3140,5.8,5.89,3.57,Ideal,F,VS1
01-10-14,0.7,61.2,57,3140,5.7,5.74,3.5,Ideal,G,VS1
02-10-14,0.72,60.8,62,3140,5.73,5.78,3.5,Good,E,VS2
03-10-14,0.73,62.4,53,3140,5.82,5.79,3.62,Ideal,D,SI1
06-10-14,1.02,62.5,60,3141,6.39,6.41,4,Premium,H,I1
07-10-14,1.02,60.6,63,3141,6.46,6.52,3.93,Very Good,E,I1
08-10-14,0.9,60.4,59,3141,6.27,6.24,3.78,Premium,J,SI1
09-10-14,1,59.1,59,3142,6.55,6.48,0,Premium,G,SI2
10-10-14,0.7,61.9,56,3142,5.69,5.72,3.53,Ideal,E,VS2
13-10-14,1,64.6,67,3142,6.25,6.19,4.02,Fair,G,SI2
14-10-14,1.02,58.8,57,3142,6.61,6.55,3.87,Ideal,H,SI2
15-10-14,1,61.5,56,3142,6.49,6.44,3.97,Premium,G,SI2
16-10-14,1,68.3,54,3142,6.21,6.12,4.2,Fair,G,SI2
17-10-14,0.68,62.7,56,3143,5.56,5.6,3.5,Very Good,G,IF
20-10-14,0.83,61,57,3143,6.06,6.13,3.72,Ideal,E,SI2
21-10-14,0.8,62.7,56,3144,5.88,5.96,3.71,Very Good,H,VS1
22-10-14,1.21,57.2,62,3144,7.01,6.95,3.99,Good,E,I1
23-10-14,0.7,62.8,57,3145,5.65,5.68,3.56,Very Good,E,VS1
24-10-14,0.71,58.1,62,3145,5.84,5.89,3.41,Very Good,D,VS1
27-10-14,0.84,63.6,57,3145,5.95,6,3.8,Very Good,D,SI2
28-10-14,0.9,60.7,58,3145,6.3,6.19,3.79,Premium,I,VS1
29-10-14,0.9,63.5,56,3145,6.12,6.1,3.88,Very Good,J,VS2
30-10-14,0.7,61.2,56,3145,5.72,5.75,3.51,Ideal,H,VS2
31-10-14,0.7,61.2,57,3145,5.73,5.77,3.52,Ideal,H,VS2
03-11-14,0.71,60.1,59,3145,5.79,5.83,3.49,Ideal,E,VS2
04-11-14,0.7,61.6,55,3145,5.71,5.76,3.53,Ideal,G,SI1
05-11-14,0.9,65.4,57,3145,6.04,5.95,3.92,Fair,G,SI1
06-11-14,0.9,65.6,56,3145,6.1,6.03,3.98,Fair,G,SI1
07-11-14,0.9,65.4,59,3145,6.04,6,3.94,Fair,G,SI1
10-11-14,0.9,66.8,55,3145,5.98,5.9,3.97,Fair,H,SI1
11-11-14,0.74,61.2,59,3145,5.84,5.79,3.56,Premium,G,VVS1
12-11-14,0.72,60.6,57,3145,5.85,5.83,3.54,Ideal,E,VS2
13-11-14,0.72,61.3,65,3145,5.76,5.72,3.52,Good,F,VVS2
14-11-14,0.78,60.9,55,3145,6,5.93,3.63,Premium,D,SI1
17-11-14,0.71,63.3,57,3146,5.65,5.69,3.59,Very Good,F,VS2
18-11-14,0.71,61.2,56,3146,5.74,5.79,3.53,Ideal,H,IF
19-11-14,0.92,60.9,62,3146,6.26,6.31,3.83,Very Good,J,VS2
20-11-14,0.8,62.9,60,3146,5.87,5.89,3.7,Very Good,E,SI1
21-11-14,0.81,61.2,57,3146,6,6.05,3.69,Ideal,F,SI1
24-11-14,0.78,62.1,58,3146,5.86,5.9,3.65,Ideal,E,SI1
25-11-14,0.73,63.7,59,3146,5.67,5.69,3.62,Good,E,VS1
26-11-14,1.06,62.8,55,3146,6.51,6.46,4.07,Ideal,I,SI2
28-11-14,1,65.5,56,3146,6.3,6.19,4.09,Fair,F,SI2
01-12-14,0.77,62.2,56,3148,5.9,5.85,3.66,Ideal,G,VS1
02-12-14,0.7,61.2,58,3148,5.66,5.72,3.48,Good,E,VS1
03-12-14,0.7,58.7,60,3148,5.79,5.83,3.41,Good,E,VS1
04-12-14,1.02,62.8,57,3148,6.45,6.39,4.03,Ideal,I,VS2
05-12-14,0.91,62.5,60,3149,6.05,6.08,3.79,Good,G,SI2
08-12-14,1.03,64.1,62,3149,6.37,6.33,4.07,Good,J,SI2
09-12-14,1.03,64.6,62,3149,6.3,6.21,4.06,Fair,J,SI2
10-12-14,1.03,62.2,59,3149,6.42,6.4,3.99,Premium,J,SI2
11-12-14,0.94,62.3,59,3150,6.23,6.32,3.91,Very Good,F,SI2
12-12-14,0.88,59.1,58,3150,6.22,6.3,3.7,Very Good,E,SI2
15-12-14,0.75,61.7,56,3150,5.86,5.84,3.61,Ideal,E,VS2
16-12-14,0.75,61.8,58,3150,5.85,5.83,3.61,Premium,E,VS2
17-12-14,0.72,61.3,56,3151,5.78,5.8,3.55,Ideal,F,VS2
18-12-14,0.77,62.2,57,3152,5.81,5.86,3.63,Very Good,H,VS1
19-12-14,0.75,62,58,3152,5.81,5.84,3.61,Ideal,D,SI1
22-12-14,0.83,63.1,60,3153,5.91,5.98,3.75,Very Good,H,VS1
23-12-14,0.9,63.9,60,3153,6.07,6.11,3.89,Good,D,SI2
24-12-14,0.8,60.6,56,3153,6.03,6.08,3.67,Ideal,H,VS2
26-12-14,0.71,62,57,3153,5.69,5.73,3.54,Ideal,D,VS2
29-12-14,0.92,62,64,3153,6.2,6.16,3.83,Good,E,SI2
30-12-14,0.7,59.2,61,3154,5.79,5.84,3.44,Very Good,E,VVS2
31-12-14,0.7,62.2,55,3154,5.65,5.67,3.52,Very Good,E,VS1
02-01-15,0.7,63.6,57,3154,5.61,5.65,3.58,Very Good,E,VS1
05-01-15,0.95,63.4,55,3154,6.25,6.21,3.95,Very Good,J,SI1
06-01-15,0.58,61.6,60,3154,5.34,5.35,3.29,Ideal,D,VVS1
07-01-15,0.73,61.7,56,3154,5.79,5.81,3.58,Ideal,G,VS2
08-01-15,0.77,61.7,55,3154,5.87,5.9,3.63,Ideal,G,VS2
09-01-15,0.7,61.2,58,3154,5.7,5.73,3.5,Ideal,F,VS1
12-01-15,0.7,61.7,55,3154,5.72,5.76,3.54,Ideal,F,VS1
13-01-15,0.95,58,66,3154,6.5,6.46,3.76,Fair,J,SI1
14-01-15,0.8,61.9,54,3154,6,5.95,3.7,Ideal,D,SI2
15-01-15,1.22,62.6,59,3156,6.79,4.24,3.76,Premium,J,SI2
16-01-15,0.64,62.1,53,3157,5.51,5.54,3.43,Ideal,E,VVS2
20-01-15,1.06,60.3,58,3158,6.59,6.56,3.96,Premium,F,I1
21-01-15,0.77,62.3,56,3158,5.84,5.87,3.65,Ideal,D,SI1
22-01-15,0.8,59.5,63,3158,6.11,6.05,3.61,Very Good,G,VS1
23-01-15,0.82,61.7,56,3159,6.01,5.99,3.7,Premium,D,SI2
26-01-15,0.78,62.1,54,3159,5.92,5.94,3.68,Ideal,E,VS2
27-01-15,0.7,62,57,3160,5.68,5.74,3.54,Ideal,F,VVS2
28-01-15,0.9,62.8,57,3160,6.15,6.2,3.88,Very Good,H,SI2
29-01-15,0.77,58.6,59,3160,6,6.04,3.53,Very Good,D,SI1
30-01-15,0.9,63.4,60,3160,6.03,6.08,3.84,Good,H,SI2
02-02-15,0.9,62.9,57,3160,6.09,6.16,3.85,Very Good,H,SI2
03-02-15,0.9,62.4,61,3160,6.03,6.11,3.79,Good,H,SI2
04-02-15,0.9,59.5,63,3160,6.26,6.31,3.74,Very Good,H,SI2
05-02-15,0.9,61.3,57,3160,6.16,6.24,3.8,Ideal,J,VS2
06-02-15,0.9,61.1,63,3160,6.12,6.19,3.76,Very Good,H,SI2
09-02-15,0.9,59.2,61,3160,6.23,6.27,3.7,Very Good,H,SI2
10-02-15,0.81,61.9,54,3160,5.96,5.99,3.7,Ideal,D,SI2
11-02-15,0.9,66,57,3160,6.06,6,3.98,Fair,F,SI1
12-02-15,0.63,62.4,56,3161,5.48,5.52,3.43,Ideal,E,VVS1
13-02-15,0.71,62.4,59,3161,5.73,5.68,3.56,Premium,D,VS2
17-02-15,0.71,62.5,55,3161,5.74,5.71,3.58,Ideal,D,VS2
18-02-15,0.71,59.2,59,3161,5.86,5.8,3.45,Premium,D,VS2
19-02-15,0.76,63,59,3162,5.76,5.79,3.64,Very Good,E,VS2
20-02-15,0.9,62.4,65,3162,6.09,6.12,3.81,Good,I,VS2
23-02-15,0.9,63.3,59,3162,6.07,6.12,3.86,Good,G,SI2
24-02-15,0.9,63,55,3162,6.1,6.16,3.86,Very Good,H,SI2
25-02-15,0.7,61,58,3162,5.74,5.76,3.51,Ideal,F,VS1
26-02-15,0.74,63.9,54,3163,5.77,5.81,3.7,Good,E,VS2
27-02-15,0.74,63.5,56,3163,5.75,5.8,3.67,Good,E,VS2
02-03-15,0.78,64,54,3163,5.86,5.82,3.74,Good,F,VS1
03-03-15,0.79,61.3,56,3163,5.96,6.01,3.67,Ideal,F,SI1
04-03-15,0.73,61.4,55,3164,5.79,5.82,3.56,Ideal,H,VS2
05-03-15,0.73,61,56,3164,5.83,5.88,3.57,Ideal,H,VS2
06-03-15,1,63.7,54,3164,6.42,6.27,4.06,Fair,H,SI2
09-03-15,0.7,62.8,57,3165,5.63,5.68,3.55,Ideal,G,VVS1
10-03-15,0.92,60.7,59,3165,6.34,6.25,3.82,Premium,H,SI1
11-03-15,0.77,60.3,58,3166,5.89,5.96,3.57,Very Good,D,SI1
12-03-15,0.73,58.2,63,3166,5.87,6.01,3.46,Good,F,VVS2
13-03-15,0.87,57.3,59,3166,6.29,6.44,3.65,Fair,I,VS2
16-03-15,1.01,58.1,59,3167,6.66,6.6,0,Premium,H,I1
17-03-15,0.71,62.1,56,3167,5.72,5.84,3.59,Ideal,G,VVS1
18-03-15,0.72,61.8,55,3167,5.78,5.81,3.58,Ideal,H,VS1
19-03-15,0.7,62.6,55,3167,5.66,5.69,3.55,Ideal,E,VS1
20-03-15,0.79,61.4,56,3167,5.93,5.96,3.65,Ideal,H,SI1
23-03-15,0.85,61.8,54,3167,6.1,6.14,3.78,Ideal,E,SI1
24-03-15,0.7,62.2,55,3167,5.68,5.71,3.54,Ideal,H,IF
25-03-15,0.72,62.2,57,3167,5.74,5.67,3.55,Premium,F,VS1
26-03-15,1.01,64.5,54,3167,6.26,6.15,4,Fair,H,SI2
27-03-15,1.01,63.2,58,3167,6.39,6.33,4.02,Very Good,H,I1
30-03-15,1.08,61.8,56,3168,6.64,6.62,4.1,Ideal,F,I1
31-03-15,1.23,61.6,55,3168,6.92,6.87,4.25,Ideal,H,I1
01-04-15,0.91,62.4,61,3169,6.13,6.2,3.85,Very Good,J,SI2
02-04-15,0.79,61.2,56,3169,5.96,6.01,3.66,Ideal,F,SI1
06-04-15,0.77,61.4,55,3169,5.93,5.95,3.65,Ideal,F,SI1
07-04-15,0.76,61.1,57,3170,5.84,5.95,3.6,Very Good,G,VS2
08-04-15,0.92,62.6,58,3170,6.18,6.22,3.88,Very Good,J,SI1
09-04-15,0.92,62.3,56,3170,6.24,6.29,3.9,Ideal,J,SI1
10-04-15,0.76,61.8,57,3170,5.84,5.87,3.62,Ideal,E,SI1
13-04-15,0.75,62.1,55,3170,5.81,5.85,3.62,Ideal,E,SI1
14-04-15,0.74,61.7,57,3170,5.85,5.79,3.59,Premium,F,VS1
15-04-15,0.74,62.3,56,3170,5.79,5.76,3.6,Ideal,F,VS1
16-04-15,1.09,66.3,56,3170,6.47,6.39,4.27,Fair,F,SI2
17-04-15,0.74,61.7,56,3170,5.83,5.78,3.58,Ideal,F,VS1
20-04-15,0.74,62.3,57,3170,5.79,5.77,3.6,Ideal,F,VS1
21-04-15,0.74,62.1,56,3171,5.79,5.83,3.61,Ideal,F,VS2
22-04-15,0.83,62.3,58,3171,5.97,6.01,3.73,Very Good,G,SI1
23-04-15,0.83,61.6,55,3171,6.04,6.08,3.73,Ideal,H,VS2
24-04-15,0.78,62.2,57,3171,5.87,5.9,3.66,Ideal,G,VS2
27-04-15,0.75,61.8,55,3171,5.81,5.84,3.6,Ideal,G,SI1
28-04-15,0.83,61.8,55,3171,6.05,6.09,3.75,Ideal,G,SI1
29-04-15,0.79,60.3,56,3171,5.99,6.05,3.63,Ideal,E,SI1
30-04-15,1.03,61.5,57,3172,6.48,6.52,4,Ideal,H,I1
01-05-15,1.03,61.1,60,3172,6.46,6.51,3.96,Premium,H,I1
04-05-15,1.03,62.4,57,3172,6.43,6.36,4,Ideal,H,SI2
05-05-15,0.7,62.7,54,3172,5.65,5.7,3.65,Ideal,G,VS2
06-05-15,0.7,62.2,55,3172,5.64,5.67,3.52,Ideal,E,VS2
07-05-15,0.84,65,57.2,3172,5.83,5.87,3.81,Fair,F,VS2
08-05-15,0.93,66.1,58.1,3172,6,6.04,3.98,Fair,G,SI2
11-05-15,0.7,63.9,57,3173,5.55,5.66,3.58,Very Good,E,SI1
12-05-15,1.01,60.1,58,3173,6.54,6.39,3.89,Premium,G,SI2
13-05-15,0.8,61.5,58,3173,5.97,6,3.68,Ideal,D,SI2
14-05-15,1.01,68.5,63,3173,6.08,6,4.14,Fair,G,SI2
15-05-15,0.92,60.4,59,3174,6.36,6.33,3.83,Premium,H,SI2
18-05-15,0.71,62.9,55,3175,5.68,5.71,3.58,Very Good,F,VS1
19-05-15,0.7,60.2,57,3175,5.78,5.82,3.49,Ideal,H,VVS1
20-05-15,0.9,62.5,55,3175,6.18,6.14,3.85,Ideal,J,VS1
21-05-15,0.7,62.9,61,3175,5.65,5.57,3.53,Premium,E,VS1
22-05-15,0.9,61.9,61,3175,6.13,6.06,3.77,Premium,G,SI2
26-05-15,0.9,62.3,56,3175,6.23,6.19,3.87,Premium,J,VS1
27-05-15,0.7,63.6,58,3175,5.67,5.62,3.59,Good,E,VS1
28-05-15,1,65.3,57,3175,6.33,6.12,4.08,Fair,J,SI1
29-05-15,1.5,69.3,61,3175,6.99,6.81,4.78,Fair,H,I1
01-06-15,0.9,61.8,58,3176,6.2,6.26,3.85,Very Good,I,SI1
02-06-15,0.9,63.5,59,3176,6.05,6.1,3.86,Good,I,SI1
